utc_timestamp,actual,lstm_daily
2020-09-17 00:00:00+00:00,55.93516666666667,56.048347
2020-09-18 00:00:00+00:00,54.495333333333335,55.417835
2020-09-19 00:00:00+00:00,46.55141666666666,46.630432
2020-09-20 00:00:00+00:00,43.056041666666665,42.670296
2020-09-21 00:00:00+00:00,54.679541666666665,54.987175
2020-09-22 00:00:00+00:00,55.706375,56.235275
2020-09-23 00:00:00+00:00,56.557833333333335,56.829506
2020-09-24 00:00:00+00:00,57.341,56.436096
2020-09-25 00:00:00+00:00,55.78370833333334,56.445793
2020-09-26 00:00:00+00:00,48.55370833333333,47.30515
2020-09-27 00:00:00+00:00,45.261375,44.340843
2020-09-28 00:00:00+00:00,56.614,57.67183
2020-09-29 00:00:00+00:00,57.844166666666666,57.804134
2020-09-30 00:00:00+00:00,57.77279166666666,58.100685
